what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582514235
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582515656
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582515720
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582517213
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582517214
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582518532
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582541193
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582554905
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582555088
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582555135
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582557973
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582557973
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582559519
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582568163
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582568296
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582568297
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582570319
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582570319
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582571551
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582571551
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582572807
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338582572808
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582598161
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582602755
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582606094
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582606094
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582608408
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582608587
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582608638
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582608664
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582611335
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1338582615761
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582618973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1338582622937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1338582628163
started,bundle,com.aptana.ruby.launching,3.0.2.1327600259,"com.aptana.ruby.launching",1338582635762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338582647221
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582654871
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582672843
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582672959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582676215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582676840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582678304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582681161
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582682923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582687588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582688442
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338582692846
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582694120
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582694162
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582701445
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582722762
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582723994
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1338582725722
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338582739749
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1338582740967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338582741565
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1338582742060
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1338582742069
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582742342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582749353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338582750286
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338582751316
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583144265
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583151108
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583156637
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583163476
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583166483
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583167156
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583205422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583211160
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583212361
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583215631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583220364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583222963
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583224739
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583230705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583233998
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583235230
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583253946
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583255474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583263762
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583265392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583277551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583298624
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338583299638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1338583303230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583303813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583304333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583308672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1338583309915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583311537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1338583312125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583312142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1338583312726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1338583313260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338583314115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583314661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583317280
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338583319150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583442518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583644925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338583646662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585875189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585878124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585958989
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338585959001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585963755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585972175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338585977466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586159383
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338586160451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586207862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586283801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586352400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586446232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586494113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586495683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586496859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586516400
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338586516436
error,log,,,"Unhandled event loop exception",1338586516504
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338586525060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586591232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586595764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586597471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586603927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586604628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586640353
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338586698126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586707524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586708408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586709494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586717963
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1338586741215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586768502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586772398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586902015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338586922256
